0	3
0	8
0	11
0	38
0	62
0	80
0	98
0	115
0	119
0	143
0	180
0	210
0	217
0	242
0	262
0	276
0	278
0	281
0	291
0	359
0	361
0	362
0	369
0	396
0	415
0	456
0	509
0	527
0	529
0	533
0	554
0	559
0	570
0	611
0	675
0	702
0	715
0	777
0	780
0	811
0	833
0	849
0	862
0	870
0	980
0	985
0	1016
0	1024
0	1040
0	1043
0	1049
0	1053
0	1057
0	1058
0	1064
0	1088
0	1099
0	1107
0	1135
0	1137
0	1151
0	1154
0	1157
0	1171
0	1173
0	1196
0	1216
0	1242
0	1286
0	1287
0	1307
0	1309
0	1318
0	1325
0	1359
0	1364
0	1393
0	1396
0	1408
0	1420
0	1424
0	1458
0	1469
0	1476
0	1480
0	1509
0	1527
0	1603
0	1616
0	1644
0	1652
0	1654
0	1669
0	1675
0	1684
0	1698
0	1702
0	1705
0	1708
0	1728
0	1757
0	1759
0	1763
0	1773
0	1785
0	1800
0	1808
0	1817
0	1820
0	1851
0	1866
0	1874
0	1877
0	1885
0	1919
0	1955
0	1969
0	1981
0	1996
0	2003
0	2052
0	2178
0	2185
0	2223
0	2230
0	2241
0	2251
0	2255
0	2262
0	2269
0	2293
0	2317
0	2359
0	2360
0	2366
0	2376
0	2403
0	2417
0	2446
0	2447
0	2473
0	2483
0	2548
0	2560
0	2622
0	2643
0	2664
0	2677
0	2709
0	2761
0	2767
0	2779
0	2789
0	2808
0	2824
0	2860
0	2864
0	2865
0	2904
0	2949
0	2950
0	2951
0	2966
0	2990
0	2996
0	3005
0	3007
0	3043
0	3073
0	3092
0	3101
0	3120
0	3143
0	3240
0	3241
0	3257
0	3258
0	3259
0	3260
0	3261
0	3262
0	3265
0	3352
0	3381
0	3425
0	3432
0	3441
0	3464
0	3520
0	3541
0	3659
0	3660
0	3668
0	3686
0	3687
0	3692
0	3722
0	3741
0	3775
0	3776
0	3836
0	3850
0	3863
0	3990
0	4007
0	4010
0	4044
0	4090
0	4207
0	4208
0	4209
0	4240
0	4247
0	4252
0	4303
0	4373
0	4374
0	4375
0	4382
0	4383
0	4412
0	4419
0	4428
0	4449
0	4503
0	4504
0	4533
0	4535
0	4557
0	4589
0	4590
0	4591
0	4593
0	4622
0	4624
0	4626
0	4627
0	4682
0	4724
0	4729
0	4733
0	4734
0	4762
0	4765
0	4780
0	4900
0	4916
0	5016
0	5043
0	5044
0	5045
0	5074
0	5076
0	5112
0	5153
0	5203
0	5208
0	5245
0	5266
0	5336
0	5370
0	5421
0	5439
0	5490
0	5491
0	5513
0	5559
0	5570
0	5585
0	5690
0	5698
0	5740
0	5790
0	5801
0	5802
0	5803
0	5804
0	5806
0	5808
0	5813
0	5824
0	5825
0	5827
0	5944
0	5991
0	6007
0	6029
0	6031
0	6032
0	6035
0	6037
0	6042
0	6048
0	6049
0	6050
0	6051
0	6052
0	6114
0	6135
0	6203
0	6208
0	6230
0	6233
0	6293
0	6327
0	6328
0	6329
0	6330
0	6331
0	6348
0	6363
0	6437
0	6478
0	6483
0	6496
0	6546
0	6561
0	6566
0	6595
0	6610
0	6619
0	6648
0	6656
0	6658
0	6685
0	6735
0	6738
0	6740
0	6741
0	6750
0	6769
0	6773
0	6781
0	6800
0	6864
0	6865
0	6899
0	6929
0	6933
0	6936
0	6944
0	6985
0	7012
0	7015
0	7036
0	7054
0	7093
0	7097
0	7098
0	7145
0	7157
0	7174
0	7178
0	7213
0	7251
0	7303
0	7313
0	7323
0	7355
0	7365
0	7393
0	7440
0	7451
0	7510
0	7524
0	7557
0	7601
0	7691
0	7701
0	7722
0	7772
0	7773
0	7780
0	7784
0	7796
0	7810
0	7827
0	7833
0	7846
0	7856
0	7867
0	7877
0	7878
0	7902
0	7919
0	8077
0	8100
0	8139
0	8141
0	8142
0	8149
0	8161
0	8172
0	8230
0	8233
0	8236
0	8263
0	8265
0	8266
0	8311
0	8340
0	8352
0	8407
0	8411
0	8421
0	8452
0	8480
0	8481
0	8483
0	8484
0	8520
0	8554
0	8603
0	8607
0	8609
0	8613
0	8616
0	8651
0	8715
0	8739
0	8741
0	8747
0	8784
0	8835
0	8836
0	8861
0	8875
0	8876
0	8925
0	8959
0	9003
0	9027
0	9097
0	9098
0	9136
0	9158
0	9198
0	9214
0	9251
0	9253
0	9255
0	9271
0	9272
0	9275
0	9276
0	9277
0	9303
0	9323
0	9327
0	9330
0	9333
0	9360
0	9371
0	9417
0	9421
0	9428
0	9480
0	9530
0	9676
0	9732
0	9740
0	9741
0	9746
0	9749
0	9782
0	9797
0	9799
0	9821
0	9822
0	9823
0	9857
0	9881
0	9905
0	9943
0	9983
0	9985
0	9995
0	9996
0	10000
0	10094
0	10112
0	10140
0	10145
0	10146
0	10215
0	10277
0	10319
0	10386
0	10398
0	10399
0	10431
0	10432
0	10437
0	10438
0	10481
0	10484
0	10498
0	10499
0	10500
0	10653
0	10668
0	10680
0	10732
0	10737
0	10763
0	10769
0	10777
0	10785
0	10808
0	10856
0	10892
0	10935
0	10939
0	10956
0	10963
0	10964
0	10985
0	10997
0	11010
0	11030
0	11039
0	11074
0	11084
0	11098
0	11116
0	11119
0	11244
0	11267
0	11306
0	11334
0	11341
0	11371
0	11374
0	11426
0	11469
0	11486
0	11491
0	11492
0	11493
0	11494
0	11495
0	11570
0	11611
0	11616
0	11636
0	11648
0	11672
0	11746
0	11774
0	11800
0	11801
0	11811
0	11813
0	11828
0	11846
0	11849
0	11850
0	11866
0	11937
0	11938
0	11946
0	11962
0	11982
0	11987
0	12027
0	12057
0	12066
0	12077
0	12135
0	12180
0	12305
0	12338
0	12348
0	12370
0	12373
0	12414
0	12441
0	12527
0	12539
0	12624
0	12630
0	12638
0	12649
0	12663
0	12677
0	12721
0	12738
0	12739
0	12752
0	12787
0	12874
0	12900
0	12931
0	12947
0	12959
0	12984
0	13010
0	13033
0	13060
0	13064
1	36
1	323
1	1004
1	1153
1	1725
1	1935
1	2108
1	2117
1	2156
1	2353
1	2836
1	3502
1	3608
1	3951
1	3987
1	4187
1	4202
1	4331
1	4342
1	4815
1	4977
1	5034
1	5484
1	5549
1	5571
1	5629
1	5930
1	5993
1	6013
1	6247
1	6271
1	6325
1	6547
1	7069
1	7123
1	7399
1	7588
1	7614
1	7708
1	7770
1	7804
1	8521
1	8684
1	8727
1	8749
1	8765
1	8874
1	8893
1	9274
1	9326
1	9344
1	9467
1	9484
1	9709
1	9851
1	10095
1	10129
1	10475
1	10727
1	10810
1	11201
1	11212
1	11265
1	11282
1	11490
1	11626
1	11885
1	11973
1	11994
1	12280
1	12352
1	12411
1	12640
1	12828
2	10
2	106
2	155
2	168
2	192
2	215
2	223
2	274
2	311
2	321
2	357
2	367
2	381
2	393
2	400
2	406
2	416
2	455
2	514
2	517
2	542
2	548
2	556
2	655
2	692
2	734
2	815
2	832
2	957
2	968
2	978
2	1009
2	1139
2	1231
2	1239
2	1326
2	1382
2	1483
2	1516
2	1600
2	1736
2	1795
2	2000
2	2009
2	2041
2	2044
2	2056
2	2061
2	2080
2	2086
2	2090
2	2099
2	2105
2	2106
2	2119
2	2123
2	2124
2	2145
2	2229
2	2237
2	2303
2	2316
2	2390
2	2434
2	2476
2	2495
2	2504
2	2521
2	2525
2	2527
2	2539
2	2630
2	2814
2	2921
2	2939
2	2953
2	3050
2	3102
2	3115
2	3139
2	3141
2	3238
2	3394
2	3395
2	3404
2	3440
2	3521
2	3596
2	3688
2	3691
2	3693
2	3724
2	3753
2	3772
2	3773
2	3887
2	3952
2	4180
2	4231
2	4242
2	4254
2	4256
2	4386
2	4387
2	4389
2	4421
2	4524
2	4570
2	4594
2	4601
2	4674
2	4706
2	4763
2	4764
2	4822
2	4859
2	4871
2	5046
2	5083
2	5124
2	5194
2	5234
2	5236
2	5302
2	5358
2	5359
2	5377
2	5387
2	5431
2	5436
2	5452
2	5471
2	5473
2	5474
2	5475
2	5516
2	5529
2	5651
2	5652
2	5701
2	5704
2	5722
2	5800
2	5809
2	5826
2	5835
2	5880
2	5884
2	5918
2	5998
2	6017
2	6209
2	6222
2	6295
2	6357
2	6359
2	6360
2	6553
2	6555
2	6556
2	6674
2	6675
2	6683
2	6684
2	6710
2	6716
2	7011
2	7016
2	7066
2	7095
2	7117
2	7136
2	7152
2	7205
2	7302
2	7307
2	7352
2	7403
2	7518
2	7543
2	7567
2	7652
2	7685
2	7724
2	7727
2	7736
2	7740
2	7748
2	7806
2	7807
2	7808
2	7828
2	7876
2	7904
2	7916
2	7918
2	8001
2	8029
2	8079
2	8116
2	8117
2	8128
2	8143
2	8162
2	8167
2	8223
2	8234
2	8267
2	8304
2	8334
2	8336
2	8337
2	8412
2	8414
2	8418
2	8476
2	8477
2	8499
2	8552
2	8573
2	8638
2	8656
2	8722
2	8859
2	8929
2	8958
2	9256
2	9268
2	9334
2	9335
2	9389
2	9476
2	9488
2	9489
2	9490
2	9512
2	9584
2	9585
2	9738
2	9742
2	9757
2	9762
2	9810
2	9819
2	9866
2	9867
2	9988
2	9994
2	10006
2	10007
2	10096
2	10135
2	10139
2	10212
2	10261
2	10424
2	10428
2	10442
2	10490
2	10642
2	10643
2	10644
2	10650
2	10657
2	10743
2	10771
2	10776
2	10857
2	10934
2	10940
2	10943
2	10961
2	10962
2	11012
2	11013
2	11014
2	11020
2	11059
2	11082
2	11105
2	11202
2	11359
2	11496
2	11617
2	11618
2	11619
2	11656
2	11725
2	11745
2	11761
2	11772
2	11787
2	11793
2	11839
2	11896
2	11983
2	12025
2	12026
2	12132
2	12137
2	12235
2	12257
2	12289
2	12310
2	12357
2	12368
2	12431
2	12540
2	12570
2	12583
2	12606
2	12619
2	12627
2	12634
2	12645
2	12707
2	12761
2	12772
2	12789
2	12832
2	12911
2	12920
2	12922
2	12924
2	12936
2	12973
2	13046
3	20
3	58
3	214
3	220
3	254
3	445
3	553
3	652
3	668
3	682
3	844
3	941
3	1001
3	1101
3	1292
3	1570
3	1625
3	1750
3	2071
3	2141
3	2348
3	2788
3	2907
3	3220
3	3367
3	3368
3	3774
3	3830
3	3992
3	4107
3	4268
3	4336
3	4385
3	4391
3	4487
3	4623
3	4658
3	4667
3	4817
3	4984
3	4997
3	5126
3	5202
3	5267
3	5365
3	5494
3	5696
3	5887
3	6047
3	6139
3	6689
3	6823
3	6902
3	6986
3	7010
3	7045
3	7065
3	7237
3	7305
3	7349
3	7391
3	7609
3	7628
3	7802
3	7805
3	7911
3	7912
3	7938
3	8028
3	8047
3	8232
3	8281
3	8284
3	8286
3	8327
3	8338
3	8346
3	8410
3	8458
3	8546
3	8582
3	8687
3	8717
3	8785
3	8957
3	9120
3	9372
3	9633
3	9739
3	9986
3	10137
3	10402
3	10482
3	10768
3	10811
3	10812
3	10874
3	10965
3	11036
3	11104
3	11637
3	11747
3	11804
3	12102
3	12172
3	12374
3	12709
3	12877
3	12934
4	124
4	354
4	414
4	497
4	1094
4	1104
4	1218
4	1430
4	1514
4	1522
4	1552
4	1629
4	1792
4	1816
4	1927
4	2012
4	2026
4	2064
4	2175
4	2234
4	2310
4	2382
4	2415
4	2470
4	2968
4	3107
4	3439
4	3562
4	3916
4	4225
4	4308
4	4360
4	4463
4	4919
4	5164
4	5313
4	5347
4	5369
4	5378
4	5412
4	5435
4	5467
4	5625
4	5632
4	5753
4	5904
4	6252
4	6259
4	6441
4	6443
4	6451
4	6758
4	6920
4	7070
4	7150
4	7270
4	7389
4	7392
4	7511
4	7625
4	7926
4	7930
4	7939
4	8091
4	8398
4	8550
4	8580
4	8850
4	9058
4	9060
4	9082
4	9435
4	9663
4	9820
4	9904
4	10048
4	10742
4	11023
4	11060
4	11062
4	11184
4	11372
4	11442
4	11574
4	11605
4	11658
4	11716
4	11780
4	11781
4	11954
4	11959
4	12040
4	12189
4	12211
4	12349
4	12496
4	12679
4	12982
5	413
5	536
5	845
5	1100
5	1492
5	1498
5	1881
5	2149
5	2327
5	2648
5	3029
5	3085
5	3482
5	3795
5	3954
5	4205
5	4337
5	4384
5	4556
5	4592
5	4736
5	5154
5	5204
5	5729
5	5936
5	6318
5	6431
5	6907
5	8135
5	8425
5	8798
5	8806
5	9263
5	9367
5	9743
5	10147
5	10164
5	11147
