0	3
0	4
0	10
0	171
0	219
0	493
0	608
0	708
0	753
0	763
0	977
0	1103
0	1226
0	1358
0	1729
0	2012
0	2041
0	2139
0	2661
0	2699
0	2744
0	2747
0	2783
0	3211
0	3388
0	3449
0	3482
0	3504
0	3554
0	3615
0	3735
0	3767
0	3778
0	3783
0	3808
0	3863
0	3866
0	3915
0	3956
0	4032
0	4045
0	4057
0	4150
0	4156
0	4159
0	4176
0	4191
0	4593
0	4725
0	5059
0	5165
0	5429
0	5441
0	5468
0	5711
0	5896
0	6555
0	6557
0	6559
0	6614
0	6783
0	6819
0	6820
0	6976
0	6977
0	6982
0	7007
0	7071
0	7224
0	7324
0	7595
0	8081
0	8171
0	8248
0	8372
0	8451
0	8521
0	8522
0	9027
0	9199
0	9498
0	10021
0	10042
0	10309
0	10596
0	10751
0	11298
0	12086
0	12452
0	12751
0	13193
0	13312
0	13570
0	13755
0	13756
0	13762
0	13773
0	13774
0	13911
0	13980
0	14024
0	14093
0	14120
0	15202
0	15637
0	15644
0	15652
0	17106
0	17121
0	17250
0	17768
0	17880
0	17912
0	18077
0	18679
0	18823
0	18830
0	18875
0	20106
0	20107
0	20201
0	20365
0	20865
0	20996
0	21570
0	21571
0	21915
0	22795
1	26
1	27
1	37
1	61
1	62
1	74
1	75
1	92
1	98
1	99
1	101
1	102
1	103
1	104
1	105
1	106
1	107
1	108
1	109
1	110
1	111
1	112
1	113
1	114
1	115
1	116
1	117
1	125
1	133
1	135
1	136
1	138
1	153
1	158
1	160
1	164
1	169
1	228
1	229
1	230
1	232
1	233
1	234
1	235
1	240
1	241
1	242
1	243
1	264
1	309
1	311
1	312
1	313
1	315
1	316
1	317
1	318
1	319
1	320
1	321
1	322
1	323
1	325
1	326
1	327
1	330
1	333
1	335
1	336
1	338
1	339
1	340
1	341
1	342
1	343
1	344
1	359
1	360
1	361
1	362
1	381
1	416
1	420
1	422
1	423
1	424
1	425
1	426
1	427
1	428
1	429
1	430
1	437
1	455
1	505
1	507
1	508
1	509
1	511
1	563
1	570
1	573
1	574
1	575
1	576
1	577
1	578
1	580
1	581
1	582
1	583
1	584
1	585
1	587
1	591
1	592
1	593
1	594
1	595
1	596
1	598
1	599
1	600
1	610
1	620
1	621
1	675
1	676
1	688
1	689
1	691
1	692
1	693
1	694
1	695
1	701
1	702
1	704
1	717
1	718
1	720
1	721
1	723
1	725
1	726
1	728
1	730
1	732
1	733
1	734
1	736
1	737
1	738
1	745
1	750
1	754
1	774
1	789
1	790
1	791
1	794
1	796
1	797
1	798
1	800
1	801
1	802
1	803
1	804
1	806
1	826
1	832
1	835
1	836
1	837
1	838
1	839
1	840
1	841
1	842
1	843
1	844
1	845
1	846
1	847
1	852
1	853
1	854
1	858
1	859
1	860
1	861
1	885
1	970
1	971
1	976
1	978
1	981
