0	jews	0.576078047707213
0	tyrant	0.566783210356759
0	israeli	0.5634185771111317
0	protests	0.5264910667389524
0	hamas	0.5247973567221434
0	crossfire	0.5128281885784791
0	communists	0.5085152599402186
0	tropes	0.5060427470925497
0	islamist	0.5049047953315086
0	protesters	0.5044951541330428
0	palestinian	0.5018029686017278
0	kill_americans	0.49881270562032565
0	israelis	0.4977151294859324
0	collusion	0.49427684295491564
0	terrorists	0.4929822277752892
0	nazis	0.49108226140170264
0	israel	0.48968135078434893
0	depraved	0.4894714663695279
0	supporting_israel	0.48918040719379785
0	regime	0.4856754091999757
0	apartheid	0.48501596365017713
0	murderous	0.4837406000482659
0	terrorized	0.4825096765480262
0	annihilate	0.48172309976107697
0	protesting	0.4817011812704386
0	islamic	0.48055070870205957
0	barbaric	0.4804710147784643
0	silence	0.48027119279533453
0	gaza	0.4801330295779663
0	persecution	0.4801081485075924
0	intimidation	0.47881688822511925
0	anarchy	0.47811944321886746
0	nazi_germany	0.47786269310911506
0	al_shabaab	0.4777851854545152
0	crackdown	0.4711836107780076
0	tehran	0.47077410717282125
0	indictment	0.46967524856746634
0	evil	0.4696349488486382
0	fidel_castro	0.46825357100806464
0	rahimi	0.4680024188332385
0	hatred	0.4674974563572424
0	thugs	0.46547226677434755
0	oppression	0.46528834236613587
0	terror	0.4624097266566632
0	zionist	0.4590499113487771
0	indifferent	0.45781930106200763
0	chant	0.45733694108234135
0	chinese_americans	0.4573335241052565
0	atrocities_committed	0.4571100483949899
0	dissidents	0.4569463298173218
0	representatives_jones_and_pearson	0.4560504890217752
0	abduction	0.45548852620756963
0	inciting	0.45547524158867586
0	vengeance	0.4546655899443327
0	big_lie	0.4546353200798816
0	escalated	0.4540420799687562
0	antisemitism	0.45402814845879763
0	chants	0.45383256702115793
0	nazi	0.4537291164165206
0	vicious	0.45349849929851904
0	persecuted	0.4532127100267251
0	retribution	0.45284910678369666
0	perpetuated	0.4527765078870631
0	atrocities	0.4526626500273935
0	illegitimate	0.4510468965800948
0	democracy	0.4504415632189203
0	palestinian_authority	0.449653240183128
0	denounced	0.4492981685540221
0	repulsive	0.4492681188593519
0	al_qaeda	0.4487031749319518
0	redline	0.4472892239497298
0	airstrikes	0.4462805322505235
0	expelled	0.4458204516224758
0	demonstrators	0.4455501362239423
0	palestinians	0.44541109872897444
0	dissent	0.4450626632206592
0	strongly_condemn	0.4448486942390145
0	abducted	0.44324783623061637
0	horrors	0.4430879676151883
0	hostages	0.4426927685935485
0	innocent_civilians	0.4422814280754616
0	brutality	0.44148492194820854
0	inhumanity	0.44127393511095997
0	azerbaijani	0.4396958937004722
0	pogroms	0.43957307684964886
0	violence	0.4393979740078238
0	repressive	0.4393522158035436
0	journalists	0.43893201120971265
0	extinguished	0.4381918938119309
0	oppressed	0.4373717912411003
0	lula	0.43720589780036895
0	colluded	0.43719515716199886
0	moral_equivalence	0.4368275366243189
0	militants	0.4368081651135805
0	aliyev	0.43632043524849184
0	rwandan	0.43594360776420976
0	murder	0.43572242151855417
0	genocidal	0.4356840227220415
0	neutralize	0.43530492852590197
0	nuclear_deal	0.4350177327090134
0	condemnation	0.4346109443419606
0	smear	0.4346084054689501
0	hoax	0.4343431787617702
0	imprisoned	0.43353866991918816
0	brutal	0.4332898551641241
0	scandals	0.4331243538262165
0	shiite_militias	0.43279486295694974
0	ethnic_cleansing	0.4324331578684031
0	terrorist	0.43202927828886367
0	iran	0.43179936804635244
0	qataris	0.4317117847933923
0	lies	0.4315331531052653
0	nuclear_deal_with_iran	0.43127051368524694
0	free_speech	0.4303714391892038
0	kidnapping	0.4301484764231557
0	alejandro_nicholas_mayorkas	0.42963458847286046
0	vile	0.4294238216176112
0	condemn_hamas	0.429360706440537
0	putin	0.4293350672375167
0	adolf_hitler	0.4289378585518713
0	gazans	0.4288702456847123
0	attacks	0.42846161963291973
0	expulsions	0.4283721741728544
0	rulers	0.4282658023138941
0	revenge	0.42796131159950734
0	hunter_biden	0.4273207986979123
0	equivalency	0.42715201050473806
0	disgusting	0.42694480803802787
0	against	0.4269001141805873
0	political	0.4268734449132426
0	mass_murder	0.4266033660178394
0	electoral_process	0.42622136404168554
0	committee_assignments	0.4254327239709405
0	medieval	0.4251408441835188
0	confidential_human	0.4248644242904718
0	moral_equivalency	0.42473868160313716
0	attack	0.4240192894866572
0	ukrainian	0.42374799325406765
0	houthis	0.4234174424096956
0	assad	0.42338506056469366
0	azerbaijan	0.4228024655021042
0	secular	0.42229841737513185
0	expel	0.4221474916950015
0	coequal	0.42210060268936783
0	armenians	0.42205870814808705
0	grotesque	0.4217565119886184
0	ceasefire	0.4214931054827895
0	condemn	0.42130623807309725
0	stormed	0.4212386338430477
0	clashes	0.4206841782476453
0	condemned	0.42008185895643485
0	existence	0.4199651777764333
0	defeat_hamas	0.41990406390045526
0	violent	0.41969849556629296
0	junta	0.41962812560028756
0	neutrality	0.4193471582857304
0	brutalized	0.41932329898121806
0	murders	0.41918932704862677
0	cowardly	0.4188004924488153
0	innocent	0.4187522467673988
0	free_expression	0.41861354911666143
0	reign_of_terror	0.4182793643512233
0	text_messages	0.41817421329052035
0	enes_kanter	0.4181679301588989
0	presidential_election	0.41792614250048077
0	mob	0.4177391447953328
0	orthodox	0.4174560636408209
0	torture	0.4172819386613817
0	jewish_state	0.4168910897647358
0	deeply_disturbing	0.41652406204741416
0	tortured	0.4163178690316012
0	representative_schiff	0.415828783275548
0	genocide	0.4156102831922206
0	iranian	0.4154159900806862
0	slaughtering	0.41518203376836904
0	islam	0.41505372334621987
0	savage	0.41469686267214567
0	southern_poverty_law_center	0.41465845026475656
